USA,Comedy,R,No,FALSE
USA,Action,PG-13,Yes,FALSE
USA,Comedy,R,No,FALSE
USA,Fantasy,PG-13,No,FALSE
USA,Action,R,No,FALSE
USA,Biography,R,No,FALSE
USA,Comedy,R,Yes,FALSE
USA,Drama,PG-13,No,FALSE
USA,Drama,R,Yes,FALSE
USA,Drama,R,No,TRUE
USA,Comedy,R,No,FALSE
CANADA,Comedy,PG,No,FALSE
USA,Action,PG,No,FALSE
USA,Action,R,No,FALSE
OTHER,Comedy,R,No,FALSE
USA,Comedy,PG,No,FALSE
USA,Crime,PG-13,No,TRUE
USA,Comedy,PG-13,No,FALSE
USA,Drama,PG-13,No,FALSE
CANADA,Comedy,G,No,FALSE
USA,Drama,PG-13,No,FALSE
UK,Horror,PG-13,No,FALSE
USA,Drama,R,No,FALSE
USA,Action,R,No,FALSE
UK,Comedy,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Action,PG,No,FALSE
AUSTRALIA,Comedy,R,No,FALSE
USA,Comedy,R,No,TRUE
USA,Drama,R,No,FALSE
USA,Action,PG-13,No,FALSE
UK,Comedy,R,No,TRUE
UK,Action,R,No,FALSE
USA,Action,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Drama,PG-13,No,FALSE
USA,Comedy,PG-13,No,FALSE
JAPAN,Action,R,No,TRUE
USA,Drama,NOT RATED,No,FALSE
CANADA,Drama,PG-13,No,TRUE
USA,Adventure,R,Yes,FALSE
USA,Action,R,Yes,FALSE
USA,Action,PG-13,No,FALSE
USA,Adventure,R,Yes,FALSE
USA,Comedy,PG,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Drama,R,No,FALSE
USA,Drama,R,No,TRUE
USA,Comedy,R,No,FALSE
USA,Horror,R,No,FALSE
USA,Biography,R,No,TRUE
USA,Crime,PG-13,No,FALSE
UK,Drama,R,No,FALSE
USA,Drama,R,No,FALSE
OTHER,Comedy,PG-13,No,TRUE
USA,Action,NOT SPECIFIED,No,FALSE
USA,Biography,R,No,FALSE
USA,Biography,R,No,FALSE
FRANCE,Crime,R,No,TRUE
USA,Comedy,PG-13,No,FALSE
USA,Biography,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Adventure,PG,No,FALSE
USA,Comedy,R,No,FALSE
USA,Drama,PG,No,FALSE
USA,Crime,PG-13,Yes,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,R,No,FALSE
UK,Drama,PG,No,TRUE
USA,Comedy,R,No,FALSE
USA,Adventure,R,No,FALSE
FRANCE,Comedy,G,No,FALSE
USA,Comedy,NOT RATED,No,FALSE
UK,Horror,R,No,FALSE
USA,Comedy,R,No,FALSE
UK,Comedy,PG-13,No,FALSE
USA,Action,R,No,FALSE
USA,Comedy,R,No,FALSE
UK,Drama,R,No,FALSE
USA,Crime,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Horror,R,No,FALSE
UK,Comedy,R,No,FALSE
USA,Action,PG,No,FALSE
USA,Action,R,No,FALSE
USA,Thriller,R,No,FALSE
USA,Adventure,R,No,FALSE
UK,Drama,R,No,FALSE
FRANCE,Drama,R,No,TRUE
FRANCE,Comedy,PG,No,FALSE
USA,Comedy,R,No,FALSE
UK,Drama,PG,No,FALSE
CANADA,Comedy,PG-13,No,FALSE
USA,Action,NOT SPECIFIED,No,FALSE
UK,Drama,R,No,FALSE
USA,Comedy,R,No,TRUE
UK,Comedy,R,No,FALSE
USA,Drama,PG,No,FALSE
USA,Action,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
CANADA,Drama,PG-13,No,TRUE
CANADA,Comedy,PG,No,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Drama,PG-13,Yes,FALSE
USA,Crime,R,Yes,TRUE
USA,Drama,R,No,FALSE
USA,Crime,R,Yes,TRUE
USA,Action,R,Yes,TRUE
USA,Comedy,R,No,TRUE
USA,Comedy,R,Yes,TRUE
USA,Drama,PG,Yes,TRUE
USA,Crime,PG-13,Yes,TRUE
USA,Adventure,R,Yes,TRUE
USA,Action,PG-13,Yes,TRUE
USA,Horror,PG,No,FALSE
USA,Drama,R,Yes,TRUE
USA,Comedy,PG-13,No,TRUE
USA,Comedy,PG-13,Yes,FALSE
USA,Comedy,PG,No,TRUE
UK,Adventure,R,No,FALSE
USA,Drama,PG,Yes,TRUE
USA,Action,R,No,FALSE
USA,Comedy,PG,Yes,FALSE
USA,Action,PG-13,Yes,TRUE
USA,Action,R,Yes,FALSE
USA,Biography,PG,No,TRUE
USA,Adventure,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
USA,Action,PG,Yes,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Adventure,PG-13,Yes,TRUE
USA,Drama,PG,Yes,FALSE
USA,Comedy,PG-13,Yes,FALSE
USA,Action,PG-13,Yes,FALSE
USA,Adventure,R,Yes,FALSE
USA,Action,PG,Yes,FALSE
USA,Crime,R,No,TRUE
USA,Horror,R,No,FALSE
USA,Action,R,Yes,FALSE
FRANCE,Action,R,No,TRUE
USA,Action,R,Yes,FALSE
USA,Mystery,R,Yes,FALSE
USA,Comedy,R,Yes,FALSE
USA,Action,PG-13,No,FALSE
USA,Comedy,R,Yes,FALSE
USA,Horror,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
UK,Action,R,No,TRUE
USA,Action,R,No,FALSE
USA,Action,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Action,PG-13,No,FALSE
UK,Biography,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Crime,R,No,FALSE
USA,Biography,R,No,FALSE
USA,Horror,NC-17,No,FALSE
ITALY,Crime,R,No,TRUE
USA,Animation,R,Yes,FALSE
USA,Action,G,Yes,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Drama,R,No,FALSE
CANADA,Comedy,PG,No,TRUE
USA,Action,R,No,FALSE
USA,Action,R,No,FALSE
USA,Action,R,Yes,FALSE
USA,Action,R,No,FALSE
USA,Crime,R,No,FALSE
UK,Comedy,R,No,TRUE
USA,Action,PG,No,FALSE
AUSTRALIA,Action,R,Yes,FALSE
USA,Thriller,PG-13,Yes,FALSE
USA,Comedy,R,Yes,FALSE
USA,Comedy,R,Yes,FALSE
JAPAN,Drama,PG,No,TRUE
UK,Sci-Fi,PG,No,FALSE
FRANCE,Animation,R,No,FALSE
USA,Drama,G,No,FALSE
UK,Action,R,Yes,FALSE
USA,Action,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
USA,Action,R,Yes,FALSE
USA,Drama,PG-13,No,FALSE
USA,Action,R,Yes,FALSE
USA,Action,R,Yes,FALSE
USA,Action,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Comedy,PG,Yes,FALSE
USA,Comedy,R,Yes,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Crime,PG,No,TRUE
USA,Crime,R,Yes,FALSE
CANADA,Action,R,No,FALSE
FRANCE,Biography,R,No,TRUE
USA,Biography,PG,No,TRUE
USA,Comedy,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Action,R,No,FALSE
IRELAND,Drama,PG,No,TRUE
USA,Comedy,PG-13,Yes,FALSE
USA,Drama,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
FRANCE,Comedy,R,No,FALSE
USA,Drama,PG-13,No,FALSE
HONG KONG,Crime,R,No,TRUE
USA,Drama,UNRATED,Yes,FALSE
USA,Action,PG-13,Yes,FALSE
USA,Drama,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
UK,Comedy,R,No,TRUE
UK,Comedy,R,No,TRUE
UK,Adventure,PG,Yes,FALSE
IRAN,Biography,R,No,TRUE
USA,Drama,NOT RATED,Yes,FALSE
UK,Comedy,R,No,FALSE
FRANCE,Comedy,PG-13,No,TRUE
USA,Comedy,R,No,FALSE
USA,Action,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
USA,Action,R,No,FALSE
ITALY,Horror,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Drama,PG-13,No,FALSE
USA,Action,R,No,FALSE
USA,Adventure,R,Yes,FALSE
USA,Action,PG,No,FALSE
USA,Comedy,R,No,TRUE
UK,Comedy,PG-13,No,TRUE
UK,Comedy,R,No,FALSE
USA,Family,PG-13,No,FALSE
USA,Horror,G,No,FALSE
USA,Crime,R,No,FALSE
USA,Drama,R,No,TRUE
USA,Drama,PG,No,FALSE
USA,Adventure,PG-13,No,TRUE
USA,Comedy,R,No,FALSE
NEW ZEALAND,Biography,PG,No,TRUE
USA,Comedy,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Comedy,PG,No,FALSE
USA,Crime,PG,No,FALSE
FRANCE,Biography,R,No,TRUE
USA,Adventure,PG-13,No,FALSE
USA,Drama,PG,No,FALSE
USA,Crime,R,No,FALSE
USA,Action,R,No,FALSE
USA,Comedy,PG,No,FALSE
USA,Drama,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Animation,PG-13,No,FALSE
USA,Drama,G,No,FALSE
GERMANY,Drama,PG-13,No,TRUE
UK,Comedy,R,No,FALSE
USA,Action,PG-13,Yes,FALSE
USA,Drama,R,No,FALSE
USA,Drama,PG-13,No,FALSE
UK,Drama,PG-13,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Drama,PG-13,No,TRUE
UK,Drama,PG,No,TRUE
USA,Comedy,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Fantasy,PG-13,No,FALSE
USA,Drama,R,No,FALSE
ITALY,Drama,R,No,TRUE
USA,Drama,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
AUSTRALIA,Comedy,R,No,FALSE
JAPAN,Action,PG-13,No,FALSE
CANADA,Animation,NOT RATED,No,FALSE
USA,Drama,G,No,FALSE
USA,Fantasy,R,No,FALSE
USA,Drama,R,No,TRUE
USA,Comedy,PG,No,FALSE
UK,Crime,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Horror,PG-13,No,FALSE
USA,Action,R,No,FALSE
USA,Comedy,R,No,FALSE
CHINA,Drama,PG-13,No,TRUE
WEST GERMANY,Comedy,PG-13,No,TRUE
USA,Family,PG-13,No,FALSE
USA,Action,PG,No,FALSE
USA,Drama,R,No,FALSE
USA,Drama,R,No,TRUE
USA,Horror,PG,No,FALSE
USA,Crime,R,No,FALSE
USA,Comedy,R,No,FALSE
FRANCE,Adventure,PG-13,No,TRUE
USA,Drama,PG,No,FALSE
UK,Drama,R,No,FALSE
SPAIN,Comedy,R,No,TRUE
USA,Drama,PG-13,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Biography,R,No,TRUE
CANADA,Crime,PG-13,No,FALSE
USA,Drama,R,No,FALSE
FRANCE,Comedy,R,No,TRUE
FRANCE,Drama,PG,No,FALSE
FRANCE,Comedy,NOT SPECIFIED,No,TRUE
UK,Comedy,R,No,FALSE
FRANCE,Adventure,R,No,TRUE
FRANCE,Comedy,G,No,TRUE
USA,Comedy,PG-13,No,FALSE
OTHER,Drama,PG-13,No,TRUE
OTHER,Action,PG,No,FALSE
USA,Action,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Action,PG,No,FALSE
CANADA,Comedy,R,No,FALSE
USA,Drama,NOT SPECIFIED,No,FALSE
UK,Comedy,R,No,FALSE
JAPAN,Action,PG,Yes,TRUE
ARGENTINA,Drama,PG-13,No,TRUE
USA,Drama,R,No,FALSE
OTHER,Comedy,R,No,TRUE
USA,Action,NOT SPECIFIED,No,FALSE
UK,Crime,R,No,FALSE
USA,Crime,R,Yes,TRUE
USA,Action,R,Yes,TRUE
USA,Animation,R,Yes,TRUE
USA,Crime,G,No,TRUE
USA,Comedy,R,Yes,FALSE
USA,Drama,PG-13,No,TRUE
USA,Adventure,PG-13,Yes,FALSE
JAPAN,Action,PG,Yes,TRUE
USA,Adventure,R,Yes,TRUE
USA,Crime,R,Yes,TRUE
USA,Comedy,R,Yes,FALSE
USA,Action,PG-13,Yes,FALSE
IRELAND,Comedy,PG-13,No,TRUE
UK,Action,R,No,FALSE
USA,Adventure,R,No,FALSE
USA,Action,PG-13,Yes,TRUE
FRANCE,Drama,PG,Yes,TRUE
USA,Comedy,R,No,TRUE
USA,Action,R,Yes,FALSE
CANADA,Drama,PG,Yes,TRUE
USA,Comedy,R,No,FALSE
USA,Action,PG,Yes,FALSE
USA,Comedy,PG-13,Yes,FALSE
FRANCE,Comedy,PG-13,No,TRUE
USA,Comedy,R,Yes,FALSE
USA,Comedy,PG-13,Yes,TRUE
USA,Drama,PG,No,TRUE
USA,Comedy,R,Yes,FALSE
USA,Biography,PG-13,Yes,TRUE
USA,Comedy,R,Yes,TRUE
USA,Action,R,Yes,FALSE
USA,Action,R,Yes,FALSE
USA,Drama,R,Yes,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Drama,R,No,TRUE
USA,Action,PG-13,No,FALSE
USA,Action,R,No,FALSE
USA,Action,R,Yes,FALSE
USA,Comedy,PG,No,FALSE
USA,Action,R,Yes,FALSE
USA,Comedy,R,No,FALSE
USA,Adventure,PG-13,Yes,FALSE
USA,Comedy,PG,No,FALSE
USA,Action,PG-13,Yes,FALSE
FRANCE,Comedy,R,No,TRUE
USA,Comedy,R,No,FALSE
USA,Comedy,PG-13,Yes,FALSE
USA,Comedy,R,Yes,FALSE
USA,Comedy,PG,No,FALSE
USA,Animation,PG,No,FALSE
USA,Biography,G,Yes,FALSE
USA,Drama,R,Yes,FALSE
USA,Comedy,R,Yes,FALSE
USA,Action,PG-13,No,FALSE
USA,Drama,R,No,TRUE
USA,Drama,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Thriller,PG,No,FALSE
USA,Drama,PG-13,Yes,FALSE
USA,Action,PG-13,No,FALSE
FRANCE,Drama,R,No,TRUE
USA,Action,R,Yes,FALSE
USA,Crime,R,Yes,TRUE
USA,Comedy,R,No,TRUE
UK,Action,R,Yes,FALSE
USA,Comedy,R,No,TRUE
USA,Comedy,PG,No,FALSE
USA,Comedy,PG-13,Yes,FALSE
IRELAND,Animation,PG,Yes,FALSE
USA,Action,G,Yes,FALSE
USA,Adventure,R,No,FALSE
USA,Drama,PG,No,FALSE
USA,Action,R,No,FALSE
USA,Crime,PG-13,Yes,FALSE
UK,Crime,R,No,FALSE
USA,Action,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Action,PG-13,Yes,FALSE
USA,Comedy,R,No,FALSE
USA,Drama,PG-13,No,TRUE
USA,Drama,G,No,FALSE
USA,Comedy,NC-17,No,FALSE
AUSTRALIA,Drama,R,No,TRUE
JAPAN,Animation,R,No,TRUE
USA,Action,PG,No,FALSE
USA,Comedy,PG,Yes,FALSE
USA,Drama,R,No,FALSE
UK,Drama,PG,No,FALSE
USA,Comedy,R,No,FALSE
GERMANY,Action,PG,Yes,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Mystery,R,No,FALSE
USA,Action,R,No,FALSE
FRANCE,Drama,R,No,TRUE
UK,Drama,UNRATED,No,FALSE
USA,Comedy,R,No,TRUE
CHINA,Drama,R,No,TRUE
USA,Horror,PG,No,FALSE
USA,Crime,R,Yes,FALSE
SPAIN,Drama,R,No,TRUE
USA,Comedy,R,No,FALSE
USA,Comedy,PG-13,Yes,FALSE
USA,Drama,PG,No,TRUE
FRANCE,Drama,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Drama,PG-13,No,FALSE
CANADA,Adventure,PG-13,No,TRUE
USA,Comedy,R,Yes,FALSE
USA,Crime,PG-13,Yes,FALSE
SPAIN,Comedy,R,No,TRUE
USA,Comedy,R,No,FALSE
USA,Crime,PG-13,No,FALSE
UK,Comedy,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Drama,PG-13,No,FALSE
USA,Crime,R,No,FALSE
USA,Comedy,R,No,FALSE
HONG KONG,Action,G,No,TRUE
USA,Comedy,PG-13,No,FALSE
USA,Action,PG,No,FALSE
USA,Action,R,Yes,FALSE
USA,Drama,PG-13,No,FALSE
USA,Action,R,Yes,FALSE
USA,Comedy,PG-13,Yes,FALSE
USA,Action,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Horror,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
UK,Drama,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Drama,PG-13,Yes,FALSE
USA,Drama,R,No,FALSE
USA,Comedy,R,Yes,FALSE
USA,Comedy,R,Yes,FALSE
USA,Comedy,PG,Yes,FALSE
USA,Comedy,R,No,FALSE
USA,Action,PG-13,Yes,FALSE
FRANCE,Drama,PG-13,Yes,TRUE
UK,Action,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Drama,R,No,FALSE
UK,Drama,R,No,TRUE
USA,Action,PG,Yes,FALSE
USA,Drama,R,No,FALSE
UK,Crime,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
USA,Horror,R,No,FALSE
UK,Drama,R,No,FALSE
USA,Action,TV-PG,No,FALSE
HONG KONG,Adventure,R,No,FALSE
UK,Biography,R,No,TRUE
USA,Action,PG-13,No,FALSE
UK,Animation,R,No,FALSE
JAPAN,Drama,G,No,TRUE
USA,Drama,PG,No,FALSE
USA,Comedy,R,Yes,FALSE
UK,Comedy,R,No,TRUE
FRANCE,Drama,UNRATED,No,FALSE
AUSTRALIA,Drama,PG-13,No,TRUE
USA,Crime,R,No,TRUE
USA,Comedy,R,No,FALSE
ITALY,Comedy,PG-13,No,TRUE
ITALY,Comedy,R,No,TRUE
UK,Drama,R,No,TRUE
USA,Action,R,No,FALSE
USA,Action,PG-13,No,FALSE
USA,Action,R,No,FALSE
FRANCE,Drama,R,No,FALSE
MEXICO,Comedy,PG-13,No,TRUE
CANADA,Comedy,NOT RATED,No,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Action,PG,No,FALSE
USA,Drama,R,No,TRUE
USA,Adventure,R,No,FALSE
UK,Drama,PG,No,FALSE
FRANCE,Biography,PG,No,TRUE
USA,Comedy,R,No,TRUE
GERMANY,Biography,R,No,FALSE
USA,Action,R,Yes,FALSE
BELGIUM,Comedy,R,No,TRUE
USA,Comedy,PG-13,No,TRUE
USA,Drama,R,No,FALSE
MEXICO,Adventure,PG-13,No,TRUE
ITALY,Drama,R,No,TRUE
USA,Mystery,PG-13,No,FALSE
UK,Comedy,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Crime,PG,No,FALSE
FRANCE,Comedy,R,No,FALSE
USA,Comedy,NOT SPECIFIED,No,FALSE
SPAIN,Crime,R,No,TRUE
USA,Drama,R,No,FALSE
USA,Comedy,R,No,FALSE
FRANCE,Biography,R,No,TRUE
USA,Romance,NOT RATED,No,TRUE
USA,Comedy,PG-13,No,FALSE
USA,Comedy,PG,No,FALSE
USA,Comedy,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Drama,PG,No,FALSE
USA,Crime,PG,No,TRUE
UK,Drama,R,No,FALSE
IRELAND,Comedy,R,No,TRUE
USA,Action,R,No,FALSE
USA,Action,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Mystery,R,No,FALSE
UK,Comedy,R,No,FALSE
USA,Comedy,R,Yes,FALSE
UK,Comedy,R,No,FALSE
CANADA,Comedy,PG-13,No,TRUE
OTHER,Drama,R,No,FALSE
UK,Comedy,R,No,FALSE
UK,Comedy,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Comedy,PG,No,FALSE
USA,Crime,PG,No,TRUE
USA,Horror,R,Yes,TRUE
USA,Animation,R,Yes,TRUE
USA,Action,G,Yes,TRUE
FRANCE,Drama,PG-13,Yes,FALSE
USA,Action,R,Yes,TRUE
USA,Drama,R,No,TRUE
USA,Comedy,R,No,TRUE
USA,Drama,R,Yes,TRUE
USA,Drama,R,No,TRUE
USA,Action,R,Yes,FALSE
USA,Comedy,R,Yes,FALSE
USA,Comedy,PG,Yes,TRUE
USA,Comedy,PG,Yes,FALSE
USA,Drama,PG-13,Yes,TRUE
USA,Drama,R,Yes,TRUE
USA,Action,PG,Yes,FALSE
USA,Comedy,R,Yes,TRUE
USA,Comedy,PG-13,No,FALSE
USA,Comedy,PG,No,TRUE
USA,Adventure,R,Yes,FALSE
FRANCE,Action,PG,Yes,FALSE
USA,Crime,R,No,TRUE
NEW ZEALAND,Comedy,R,No,TRUE
USA,Horror,R,No,FALSE
USA,Action,R,Yes,FALSE
USA,Drama,R,No,FALSE
USA,Drama,PG-13,No,TRUE
USA,Adventure,PG-13,Yes,FALSE
USA,Drama,PG-13,No,TRUE
UK,Biography,PG,Yes,TRUE
USA,Biography,PG-13,Yes,TRUE
USA,Horror,PG-13,Yes,FALSE
AUSTRALIA,Animation,R,Yes,FALSE
USA,Comedy,G,No,FALSE
USA,Horror,PG,No,FALSE
UK,Crime,R,No,TRUE
USA,Action,R,No,FALSE
USA,Fantasy,PG-13,No,FALSE
USA,Comedy,R,No,FALSE
USA,Action,PG-13,Yes,FALSE
USA,Comedy,R,No,FALSE
SPAIN,Comedy,R,No,FALSE
USA,Comedy,UNRATED,No,FALSE
USA,Action,PG,No,TRUE
FRANCE,Biography,R,No,FALSE
USA,Adventure,R,Yes,FALSE
USA,Action,PG-13,Yes,FALSE
FRANCE,Drama,R,No,TRUE
UK,Horror,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Drama,PG-13,Yes,FALSE
USA,Crime,R,No,TRUE
USA,Action,NC-17,No,FALSE
USA,Comedy,PG,Yes,TRUE
USA,Comedy,PG-13,Yes,FALSE
USA,Comedy,R,No,TRUE
USA,Adventure,R,Yes,FALSE
FRANCE,Adventure,PG-13,Yes,FALSE
BELGIUM,Comedy,PG-13,No,TRUE
USA,Biography,NC-17,Yes,FALSE
USA,Action,R,Yes,FALSE
UK,Drama,R,No,TRUE
MEXICO,Drama,PG,No,TRUE
AUSTRALIA,Crime,R,No,FALSE
UK,Drama,R,No,FALSE
USA,Action,R,No,FALSE
AUSTRALIA,Comedy,R,No,TRUE
USA,Action,PG,No,FALSE
USA,Biography,R,Yes,TRUE
USA,Animation,R,Yes,FALSE
USA,Adventure,PG-13,Yes,FALSE
UK,Biography,PG,No,TRUE
USA,Drama,PG-13,No,FALSE
USA,Drama,PG,No,FALSE
USA,Drama,PG,Yes,FALSE
AUSTRALIA,Action,PG-13,No,FALSE
USA,Adventure,R,No,FALSE
USA,Drama,PG,No,FALSE
USA,Crime,PG,No,FALSE
USA,Animation,R,No,FALSE
USA,Action,G,No,FALSE
USA,Crime,PG,No,FALSE
AUSTRALIA,Drama,PG-13,No,TRUE
JAPAN,Crime,PG-13,No,FALSE
USA,Adventure,R,Yes,FALSE
USA,Adventure,PG-13,No,FALSE
USA,Drama,PG,Yes,TRUE
UK,Action,PG-13,No,FALSE
USA,Crime,R,Yes,FALSE
USA,Crime,R,No,FALSE
USA,Action,R,No,FALSE
USA,Comedy,R,No,TRUE
USA,Comedy,PG-13,Yes,FALSE
FRANCE,Drama,PG-13,Yes,FALSE
HONG KONG,Action,PG-13,No,FALSE
USA,Crime,R,Yes,FALSE
USA,Comedy,R,Yes,FALSE
USA,Comedy,PG-13,No,TRUE
USA,Horror,G,No,FALSE
USA,Action,R,Yes,FALSE
UK,Comedy,PG-13,No,TRUE
USA,Biography,R,No,FALSE
USA,Comedy,PG,No,FALSE
USA,Action,PG-13,No,FALSE
USA,Comedy,R,Yes,TRUE
USA,Crime,R,No,TRUE
USA,Crime,R,Yes,FALSE
USA,Action,R,No,FALSE
USA,Comedy,R,Yes,FALSE
USA,Action,PG-13,Yes,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Comedy,PG,No,FALSE
USA,Action,PG-13,No,FALSE
USA,Crime,PG-13,No,FALSE
USA,Drama,R,Yes,FALSE
FRANCE,Drama,R,Yes,FALSE
FRANCE,Drama,R,No,TRUE
USA,Action,PG-13,Yes,FALSE
USA,Drama,R,No,FALSE
USA,Action,R,No,FALSE
FRANCE,Drama,R,No,FALSE
SPAIN,Comedy,PG-13,No,TRUE
USA,Comedy,R,Yes,FALSE
UK,Adventure,R,Yes,FALSE
DENMARK,Action,PG-13,No,FALSE
HONG KONG,Action,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Drama,PG-13,Yes,TRUE
USA,Comedy,R,No,TRUE
USA,Comedy,R,No,FALSE
USA,Drama,PG,No,TRUE
JAPAN,Drama,R,No,FALSE
USA,Action,NC-17,Yes,FALSE
USA,Drama,PG-13,Yes,FALSE
USA,Action,PG-13,No,FALSE
IRELAND,Adventure,R,No,TRUE
USA,Comedy,PG,Yes,FALSE
USA,Drama,PG-13,No,FALSE
NETHERLANDS,Drama,R,No,TRUE
USA,Comedy,UNRATED,Yes,FALSE
USA,Comedy,R,No,FALSE
USA,Drama,PG,No,FALSE
UK,Drama,R,No,FALSE
USA,Drama,R,No,FALSE
USA,Drama,PG-13,No,FALSE
USA,Crime,PG-13,No,FALSE
GERMANY,Crime,R,No,FALSE
USA,Animation,R,No,FALSE
USA,Comedy,PG-13,No,FALSE
CANADA,Comedy,PG-13,No,TRUE
GERMANY,Comedy,NOT RATED,No,FALSE
USA,Comedy,PG,No,FALSE
USA,Comedy,R,Yes,FALSE
USA,Comedy,R,Yes,FALSE
USA,Crime,PG-13,No,FALSE
USA,Drama,R,No,FALSE
UK,Action,R,No,FALSE
UK,Romance,R,No,FALSE
USA,Comedy,R,No,FALSE
USA,Drama,PG-13,No,TRUE
USA,Comedy,R,No,TRUE
USA,Crime,R,No,FALSE
USA,Drama,R,Yes,FALSE
USA,Drama,R,No,FALSE
USA,Comedy,R,No,TRUE
AUSTRALIA,Comedy,PG,No,FALSE
ITALY,Crime,PG,No,TRUE
USA,Comedy,R,No,FALSE
USA,Comedy,PG,No,FALSE
FRANCE,Drama,PG-13,No,TRUE
SWEDEN,Biography,NOT SPECIFIED,No,TRUE
USA,Crime,NOT RATED,No,FALSE
USA,Drama,R,Yes,FALSE
SWEDEN,Comedy,R,No,FALSE
JAPAN,Horror,R,No,FALSE
CHINA,Comedy,R,No,TRUE
USA,Action,NOT RATED,No,FALSE
UK,Biography,PG-13,No,TRUE
ITALY,Drama,PG,No,TRUE
UK,Comedy,NOT SPECIFIED,No,FALSE
FRANCE,Adventure,PG-13,No,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Crime,R,No,FALSE
USA,Drama,R,Yes,FALSE
USA,Drama,PG-13,No,FALSE
FRANCE,Drama,UNRATED,No,TRUE
USA,Drama,NOT SPECIFIED,No,FALSE
FRANCE,Biography,R,No,TRUE
CHINA,Crime,NOT SPECIFIED,No,TRUE
USA,Comedy,NOT SPECIFIED,No,FALSE
USA,Comedy,R,No,FALSE
CHINA,Comedy,UNRATED,No,TRUE
USA,Comedy,PG,No,FALSE
OTHER,Drama,R,No,FALSE
UK,Biography,PG-13,No,FALSE
AUSTRALIA,Adventure,R,No,TRUE
FRANCE,Drama,R,No,TRUE
USA,Action,R,No,FALSE
USA,Mystery,R,Yes,FALSE
USA,Comedy,PG-13,No,FALSE
USA,Comedy,PG-13,Yes,FALSE
USA,Thriller,PG-13,No,FALSE
USA,Crime,R,No,FALSE
USA,Action,R,No,FALSE
USA,Action,PG-13,No,FALSE
UK,Animation,R,No,FALSE
USA,Adventure,PG,No,FALSE
ARGENTINA,Drama,R,No,TRUE
USA,Drama,PG,No,FALSE
HONG KONG,Action,UNRATED,No,FALSE
USA,Drama,R,No,FALSE
INDIA,Action,R,No,FALSE
